t_sim,q1,q2,q3,q4,q5,q6,q7,q1_ref,q2_ref,q3_ref,q4_ref,q5_ref,q6_ref,q7_ref,tau1,tau2,tau3,tau4,tau5,tau6,tau7,gripper_cmd,tracking_error,ee_x,ee_y,ee_z
3.8280,0.097508,0.518336,0.007812,-2.309352,-0.542076,2.840469,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0281,0.040481,0.5089,0.0657,0.0164
3.8300,0.097508,0.518336,0.007813,-2.309352,-0.542076,2.840469,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0280,0.040481,0.5089,0.0657,0.0164
3.8320,0.097508,0.518336,0.007813,-2.309352,-0.542076,2.840469,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0280,0.040481,0.5089,0.0657,0.0164
3.8340,0.097509,0.518336,0.007813,-2.309352,-0.542076,2.840469,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0279,0.040481,0.5089,0.0657,0.0164
3.8360,0.097509,0.518336,0.007814,-2.309352,-0.542076,2.840469,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0278,0.040481,0.5089,0.0657,0.0164
3.8380,0.097509,0.518336,0.007814,-2.309352,-0.542077,2.840468,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0277,0.040480,0.5089,0.0657,0.0164
3.8400,0.097510,0.518336,0.007814,-2.309352,-0.542077,2.840468,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0276,0.040480,0.5089,0.0657,0.0164
3.8420,0.097510,0.518335,0.007815,-2.309352,-0.542077,2.840468,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0275,0.040480,0.5089,0.0657,0.0164
3.8440,0.097510,0.518335,0.007815,-2.309352,-0.542077,2.840468,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0275,0.040480,0.5089,0.0657,0.0164
3.8460,0.097510,0.518335,0.007815,-2.309352,-0.542077,2.840468,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0274,0.040480,0.5089,0.0657,0.0164
3.8480,0.097511,0.518335,0.007816,-2.309352,-0.542077,2.840468,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0273,0.040480,0.5089,0.0657,0.0164
3.8500,0.097511,0.518335,0.007816,-2.309352,-0.542077,2.840468,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0272,0.040480,0.5089,0.0657,0.0164
3.8520,0.097511,0.518335,0.007816,-2.309351,-0.542077,2.840468,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0271,0.040480,0.5089,0.0657,0.0164
3.8540,0.097511,0.518335,0.007816,-2.309351,-0.542077,2.840468,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0270,0.040480,0.5089,0.0657,0.0164
3.8560,0.097511,0.518335,0.007817,-2.309351,-0.542077,2.840468,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0269,0.040480,0.5089,0.0657,0.0164
3.8580,0.097512,0.518335,0.007817,-2.309351,-0.542077,2.840468,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0269,0.040480,0.5089,0.0657,0.0164
3.8600,0.097512,0.518335,0.007817,-2.309351,-0.542077,2.840468,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0268,0.040480,0.5089,0.0657,0.0164
3.8620,0.097512,0.518335,0.007817,-2.309351,-0.542077,2.840468,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0267,0.040480,0.5089,0.0657,0.0164
3.8640,0.097512,0.518335,0.007817,-2.309351,-0.542077,2.840467,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0266,0.040480,0.5089,0.0657,0.0164
3.8660,0.097512,0.518335,0.007818,-2.309351,-0.542077,2.840467,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0265,0.040480,0.5089,0.0657,0.0164
3.8680,0.097512,0.518335,0.007818,-2.309351,-0.542077,2.840467,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0264,0.040480,0.5089,0.0657,0.0164
3.8700,0.097513,0.518335,0.007818,-2.309351,-0.542077,2.840467,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0263,0.040479,0.5089,0.0657,0.0164
3.8720,0.097513,0.518335,0.007818,-2.309351,-0.542077,2.840467,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0263,0.040480,0.5089,0.0657,0.0164
3.8740,0.097513,0.518335,0.007818,-2.309351,-0.542077,2.840467,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0262,0.040480,0.5089,0.0657,0.0164
3.8760,0.097513,0.518335,0.007818,-2.309351,-0.542077,2.840467,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0261,0.040480,0.5089,0.0657,0.0164
3.8780,0.097513,0.518335,0.007818,-2.309351,-0.542077,2.840467,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0260,0.040480,0.5089,0.0657,0.0164
3.8800,0.097513,0.518335,0.007819,-2.309352,-0.542077,2.840467,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0259,0.040480,0.5089,0.0657,0.0164
3.8820,0.097513,0.518335,0.007819,-2.309352,-0.542077,2.840467,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0258,0.040480,0.5089,0.0657,0.0164
3.8840,0.097513,0.518335,0.007819,-2.309352,-0.542077,2.840467,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0257,0.040480,0.5089,0.0657,0.0164
3.8860,0.097513,0.518335,0.007819,-2.309352,-0.542077,2.840467,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0256,0.040480,0.5089,0.0657,0.0164
3.8880,0.097513,0.518335,0.007819,-2.309352,-0.542077,2.840467,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0256,0.040480,0.5089,0.0657,0.0164
3.8900,0.097514,0.518335,0.007819,-2.309352,-0.542077,2.840467,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0255,0.040480,0.5089,0.0657,0.0164
3.8920,0.097514,0.518335,0.007819,-2.309352,-0.542077,2.840467,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0254,0.040480,0.5089,0.0657,0.0164
3.8940,0.097514,0.518335,0.007819,-2.309352,-0.542077,2.840467,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0253,0.040480,0.5089,0.0657,0.0164
3.8960,0.097514,0.518335,0.007819,-2.309352,-0.542077,2.840467,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0252,0.040480,0.5089,0.0657,0.0164
3.8980,0.097514,0.518335,0.007819,-2.309352,-0.542077,2.840467,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0251,0.040480,0.5089,0.0657,0.0164
3.9000,0.097514,0.518335,0.007819,-2.309352,-0.542077,2.840466,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0250,0.040480,0.5089,0.0657,0.0164
3.9020,0.097514,0.518335,0.007819,-2.309352,-0.542077,2.840466,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0249,0.040480,0.5089,0.0657,0.0164
3.9040,0.097514,0.518335,0.007819,-2.309352,-0.542077,2.840466,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0248,0.040480,0.5089,0.0657,0.0164
3.9060,0.097514,0.518335,0.007819,-2.309352,-0.542077,2.840466,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0248,0.040480,0.5089,0.0657,0.0164
3.9080,0.097514,0.518335,0.007819,-2.309352,-0.542077,2.840466,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0247,0.040480,0.5089,0.0657,0.0164
3.9100,0.097514,0.518335,0.007819,-2.309352,-0.542076,2.840466,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0246,0.040480,0.5089,0.0657,0.0164
3.9120,0.097514,0.518335,0.007819,-2.309352,-0.542076,2.840466,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0245,0.040481,0.5089,0.0657,0.0164
3.9140,0.097514,0.518335,0.007819,-2.309352,-0.542076,2.840466,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0244,0.040481,0.5089,0.0657,0.0164
3.9160,0.097514,0.518335,0.007819,-2.309352,-0.542076,2.840466,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0243,0.040481,0.5089,0.0657,0.0164
3.9180,0.097514,0.518335,0.007819,-2.309352,-0.542076,2.840466,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0242,0.040481,0.5089,0.0657,0.0164
3.9200,0.097514,0.518336,0.007819,-2.309352,-0.542076,2.840466,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0241,0.040481,0.5089,0.0657,0.0164
3.9220,0.097514,0.518336,0.007819,-2.309353,-0.542076,2.840466,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0240,0.040481,0.5089,0.0657,0.0164
3.9240,0.097514,0.518336,0.007819,-2.309353,-0.542076,2.840466,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0240,0.040481,0.5089,0.0657,0.0164
3.9260,0.097514,0.518336,0.007819,-2.309353,-0.542076,2.840466,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0239,0.040481,0.5089,0.0657,0.0164
3.9280,0.097514,0.518336,0.007819,-2.309353,-0.542076,2.840466,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0238,0.040481,0.5089,0.0657,0.0164
3.9300,0.097514,0.518336,0.007819,-2.309353,-0.542076,2.840466,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0237,0.040481,0.5089,0.0657,0.0164
3.9320,0.097514,0.518336,0.007819,-2.309353,-0.542076,2.840466,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0236,0.040481,0.5089,0.0657,0.0164
3.9340,0.097514,0.518336,0.007819,-2.309353,-0.542076,2.840466,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0235,0.040482,0.5089,0.0657,0.0164
3.9360,0.097514,0.518336,0.007819,-2.309353,-0.542076,2.840466,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0234,0.040482,0.5089,0.0657,0.0164
3.9380,0.097514,0.518336,0.007819,-2.309353,-0.542076,2.840465,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0233,0.040482,0.5089,0.0657,0.0164
3.9400,0.097514,0.518336,0.007819,-2.309353,-0.542076,2.840465,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0232,0.040482,0.5089,0.0657,0.0164
3.9420,0.097514,0.518336,0.007819,-2.309353,-0.542076,2.840465,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0231,0.040482,0.5089,0.0657,0.0164
3.9440,0.097513,0.518336,0.007819,-2.309353,-0.542076,2.840465,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0231,0.040482,0.5089,0.0657,0.0164
3.9460,0.097513,0.518336,0.007819,-2.309353,-0.542076,2.840465,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0230,0.040482,0.5089,0.0657,0.0164
3.9480,0.097513,0.518336,0.007819,-2.309353,-0.542076,2.840465,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0229,0.040482,0.5089,0.0657,0.0164
3.9500,0.097513,0.518336,0.007818,-2.309353,-0.542076,2.840465,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0228,0.040482,0.5089,0.0657,0.0164
3.9520,0.097513,0.518337,0.007818,-2.309353,-0.542076,2.840465,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0227,0.040482,0.5089,0.0657,0.0164
3.9540,0.097513,0.518337,0.007818,-2.309353,-0.542076,2.840465,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0226,0.040482,0.5089,0.0657,0.0164
3.9560,0.097513,0.518337,0.007818,-2.309354,-0.542076,2.840465,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0225,0.040483,0.5089,0.0657,0.0164
3.9580,0.097513,0.518337,0.007818,-2.309354,-0.542076,2.840465,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0224,0.040483,0.5089,0.0657,0.0164
3.9600,0.097513,0.518337,0.007818,-2.309354,-0.542076,2.840465,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0223,0.040483,0.5089,0.0657,0.0164
3.9620,0.097513,0.518337,0.007818,-2.309354,-0.542076,2.840465,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0222,0.040483,0.5089,0.0657,0.0164
3.9640,0.097513,0.518337,0.007818,-2.309354,-0.542076,2.840465,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0221,0.040483,0.5089,0.0657,0.0164
3.9660,0.097513,0.518337,0.007818,-2.309354,-0.542076,2.840465,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0221,0.040483,0.5089,0.0657,0.0164
3.9680,0.097513,0.518337,0.007818,-2.309354,-0.542076,2.840465,-1.747155,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0220,0.040483,0.5089,0.0657,0.0164
3.9700,0.097512,0.518337,0.007822,-2.309354,-0.542075,2.840470,-1.747156,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0219,0.040482,0.5089,0.0657,0.0164
3.9720,0.097512,0.518337,0.007828,-2.309355,-0.542074,2.840481,-1.747156,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0218,0.040480,0.5089,0.0657,0.0164
3.9740,0.097512,0.518337,0.007836,-2.309356,-0.542072,2.840494,-1.747157,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0217,0.040478,0.5089,0.0657,0.0164
3.9760,0.097513,0.518337,0.007845,-2.309358,-0.542070,2.840510,-1.747159,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0216,0.040476,0.5089,0.0657,0.0164
3.9780,0.097515,0.518338,0.007855,-2.309359,-0.542069,2.840528,-1.747160,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0215,0.040473,0.5089,0.0657,0.0164
3.9800,0.097518,0.518338,0.007865,-2.309361,-0.542067,2.840548,-1.747162,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0214,0.040470,0.5089,0.0657,0.0164
3.9820,0.097521,0.518338,0.007876,-2.309363,-0.542065,2.840568,-1.747163,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0213,0.040467,0.5089,0.0657,0.0164
3.9840,0.097526,0.518339,0.007887,-2.309364,-0.542064,2.840589,-1.747165,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0212,0.040464,0.5089,0.0657,0.0165
3.9860,0.097531,0.518340,0.007899,-2.309366,-0.542063,2.840611,-1.747167,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0211,0.040461,0.5089,0.0658,0.0165
3.9880,0.097536,0.518341,0.007911,-2.309368,-0.542062,2.840633,-1.747169,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0210,0.040458,0.5089,0.0658,0.0165
3.9900,0.097542,0.518342,0.007924,-2.309370,-0.542062,2.840654,-1.747170,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0210,0.040456,0.5089,0.0658,0.0165
3.9920,0.097549,0.518343,0.007937,-2.309371,-0.542061,2.840676,-1.747172,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0209,0.040453,0.5089,0.0658,0.0165
3.9940,0.097556,0.518344,0.007950,-2.309373,-0.542062,2.840697,-1.747174,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0208,0.040451,0.5089,0.0658,0.0165
3.9960,0.097564,0.518345,0.007963,-2.309375,-0.542062,2.840716,-1.747175,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0207,0.040449,0.5089,0.0658,0.0165
3.9980,0.097572,0.518347,0.007976,-2.309376,-0.542064,2.840734,-1.747177,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0206,0.040448,0.5089,0.0658,0.0165
4.0000,0.097580,0.518349,0.007990,-2.309378,-0.542065,2.840750,-1.747178,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0205,0.040447,0.5089,0.0659,0.0165
4.0020,0.097589,0.518351,0.008002,-2.309380,-0.542068,2.840763,-1.747180,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0204,0.040447,0.5089,0.0659,0.0165
4.0040,0.097598,0.518352,0.008014,-2.309381,-0.542071,2.840773,-1.747181,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0203,0.040447,0.5089,0.0659,0.0165
4.0060,0.097607,0.518354,0.008026,-2.309383,-0.542074,2.840782,-1.747182,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.097510,0.482637,0.009157,-2.291871,-0.540510,2.847844,-1.747150,0.0202,0.040448,0.5089,0.0659,0.0165
