t_sim,q1,q2,q3,q4,q5,q6,q1_ref,q2_ref,q3_ref,q4_ref,q5_ref,q6_ref,tau1,tau2,tau3,tau4,tau5,tau6,tracking_error
2.5200,0.181157,0.001213,0.479798,0.999916,0.000132,-0.000042,0.000000,-0.826000,1.226000,-0.526000,0.000000,0.000000,-0.012433,-0.056773,0.051213,-9.999862,-0.067615,0.001930,1.897982
2.5400,0.181158,0.001217,0.479847,0.999916,0.000068,-0.000021,0.000000,-0.827000,1.227000,-0.527000,0.000000,0.000000,-0.012429,-0.056823,0.051261,-9.999862,-0.036180,0.000973,1.899598
2.5600,0.180852,0.001215,0.479564,0.999925,-0.001623,-0.000157,0.000000,-0.828000,1.228000,-0.528000,0.000000,0.000000,-0.012481,-0.057240,0.051667,-9.999864,8.000122,-1.788551,1.901321
2.5800,0.181111,0.001241,0.479796,0.999904,-0.002074,0.005487,0.000000,-0.829000,1.229000,-0.529000,0.000000,0.000000,-0.012360,-0.056633,0.051098,-9.999859,-7.999911,6.000033,1.902890
2.6000,0.180413,0.001473,0.479100,0.999924,-0.005909,0.000285,0.000000,-0.830000,1.230000,-0.530000,0.000000,0.000000,-0.014149,-0.065249,0.058930,-9.999932,7.999960,-5.999948,1.904849
2.6200,0.180219,0.001444,0.479256,0.999933,-0.004992,-0.000233,0.000000,-0.831000,1.231000,-0.531000,0.000000,0.000000,-0.012455,-0.057533,0.051954,-9.999865,1.498318,-0.640244,1.906394
2.6400,0.180203,0.001311,0.479548,0.999942,-0.002697,-0.000188,0.000000,-0.832000,1.232000,-0.532000,0.000000,0.000000,-0.012170,-0.056276,0.050814,-9.999855,0.147854,-0.046716,1.907857
2.6600,0.180206,0.001225,0.479725,0.999945,-0.001269,-0.000102,0.000000,-0.833000,1.233000,-0.533000,0.000000,0.000000,-0.012213,-0.056537,0.051050,-9.999857,-0.088432,0.000167,1.909385
2.6800,0.180208,0.001183,0.479812,0.999945,-0.000584,-0.000050,0.000000,-0.834000,1.234000,-0.534000,0.000000,0.000000,-0.012278,-0.056904,0.051385,-9.999859,-0.066216,0.001976,1.910967
2.7000,0.179963,0.001059,0.479547,0.999946,-0.000431,0.000183,0.000000,-0.835000,1.235000,-0.535000,0.000000,0.000000,-0.012067,-0.056072,0.050671,-9.999852,6.403049,0.727255,1.912629
2.7200,0.179856,0.001027,0.479345,0.999946,-0.001197,0.001809,0.000000,-0.836000,1.236000,-0.536000,0.000000,0.000000,-0.012537,-0.058346,0.052744,-9.999869,-0.331809,-1.753346,1.914321
2.7400,0.179998,0.000832,0.479439,0.999935,0.000059,0.003900,0.000000,-0.837000,1.237000,-0.537000,0.000000,0.000000,-0.010922,-0.050830,0.045961,-9.999810,-7.999323,5.999110,1.915841
2.7600,0.179628,0.001500,0.479344,0.999928,-0.006584,0.003208,0.000000,-0.838000,1.238000,-0.538000,0.000000,0.000000,-0.013618,-0.063681,0.057544,0.837547,7.999955,-5.999986,1.917775
2.7800,0.179658,0.001622,0.479649,0.999923,-0.006174,0.005461,0.000000,-0.839000,1.239000,-0.539000,0.000000,0.000000,-0.012589,-0.058903,0.053207,-9.999871,-7.999979,-0.445328,1.919346
2.8000,0.179510,0.001454,0.479764,0.999948,-0.003032,0.003089,0.000000,-0.840000,1.240000,-0.540000,0.000000,0.000000,-0.012175,-0.057073,0.051565,-9.999857,0.127910,-0.184539,1.920855
2.8200,0.179374,0.001319,0.479801,0.999956,-0.000760,0.000859,0.000000,-0.841000,1.241000,-0.541000,0.000000,0.000000,-0.011953,-0.056131,0.050726,-9.999849,5.545958,-0.044813,1.922407
2.8400,0.179333,0.001282,0.479841,0.999957,-0.000158,0.000220,0.000000,-0.842000,1.242000,-0.542000,0.000000,0.000000,-0.012191,-0.057326,0.051811,-9.999858,1.291275,-0.010985,1.924007
2.8600,0.179323,0.001274,0.479866,0.999957,-0.000030,0.000063,0.000000,-0.843000,1.243000,-0.543000,0.000000,0.000000,-0.012242,-0.057635,0.052096,-9.999860,0.309610,-0.003061,1.925628
2.8800,0.179307,0.001266,0.479866,0.999957,0.000059,0.000004,0.000000,-0.844000,1.244000,-0.544000,0.000000,0.000000,-0.013127,-0.061878,0.055938,-9.999891,0.498598,-5.999955,1.927259
2.9000,0.179282,-0.000475,0.480152,0.999750,0.017113,0.002443,0.000000,-0.845000,1.245000,-0.545000,0.000000,0.000000,-0.004207,-0.019806,0.017941,-9.999390,-8.001114,5.999688,1.927928
2.9200,0.178198,0.001081,0.478800,0.999733,-0.019798,0.004354,0.000000,-0.846000,1.246000,-0.546000,0.000000,0.000000,-0.008214,-0.039078,0.035384,9.999692,7.746189,-6.000182,1.930699
2.9400,0.178975,0.001102,0.479726,0.999776,-0.015168,0.009486,0.000000,-0.847000,1.247000,-0.547000,0.000000,0.000000,-0.014061,-0.066580,0.060228,-10.000054,-7.999966,6.000005,1.932059
2.9600,0.179082,0.000610,0.479609,0.999933,-0.001378,0.002639,0.000000,-0.848000,1.248000,-0.548000,0.000000,0.000000,-0.010327,-0.048973,0.044351,-9.999755,7.999895,-5.999783,1.933582
2.9800,0.179741,-0.001238,0.480759,0.999408,0.027514,0.003066,0.000000,-0.849000,1.249000,-0.549000,0.000000,0.000000,-0.004436,-0.020891,0.018930,-9.999410,-7.998848,5.999835,1.933788
3.0000,0.178919,0.000554,0.479238,0.999717,-0.012485,0.003312,0.000000,-0.850000,1.250000,-0.550000,0.000000,0.000000,-0.005937,-0.028260,0.025605,9.999542,7.999613,-5.999757,1.936832
3.0200,0.178644,0.001051,0.478857,0.999638,-0.018565,0.003269,0.000000,-0.851000,1.251000,-0.551000,0.000000,0.000000,-0.013071,-0.062347,0.056502,-9.999891,-5.017148,-0.267378,1.938799
3.0400,0.178515,0.000592,0.479217,0.999761,-0.010351,0.001726,0.000000,-0.852000,1.252000,-0.552000,0.000000,0.000000,-0.011538,-0.055108,0.049949,-9.999837,3.438608,-0.177252,1.940116
3.0600,0.178451,0.000276,0.479542,0.999804,-0.005012,0.000812,0.000000,-0.853000,1.253000,-0.553000,0.000000,0.000000,-0.011727,-0.056072,0.050826,-9.999844,1.478743,-0.041772,1.941491
3.0800,0.178345,0.000112,0.479636,0.999812,-0.001953,0.000377,0.000000,-0.854000,1.254000,-0.554000,0.000000,0.000000,-0.012031,-0.057627,0.052248,-9.999855,7.761196,0.264894,1.943011
3.1000,0.178166,0.000073,0.479412,0.999810,0.000123,0.001311,0.000000,-0.855000,1.255000,-0.555000,0.000000,0.000000,-0.012083,-0.057994,0.052604,-9.999857,0.502364,-0.885254,1.944702
3.1200,0.178155,-0.000085,0.479371,0.999796,0.002093,0.002765,0.000000,-0.856000,1.256000,-0.556000,0.000000,0.000000,-0.011185,-0.053732,0.048756,-9.999824,-0.953857,4.608176,1.946277
3.1400,0.178582,0.000809,0.479748,0.999859,-0.006189,0.004994,0.000000,-0.857000,1.257000,-0.557000,0.000000,0.000000,-0.013551,-0.065080,0.058951,9.999909,-7.999986,-5.999994,1.948261
3.1600,0.178957,-0.000845,0.480144,0.999581,0.018468,0.000578,0.000000,-0.858000,1.258000,-0.558000,0.000000,0.000000,-0.004620,-0.022116,0.020075,-9.999430,7.998185,6.000370,1.948897
3.1800,0.179020,-0.000864,0.479892,0.999837,0.005091,0.009619,0.000000,-0.859000,1.259000,-0.559000,0.000000,0.000000,-0.008550,-0.040987,0.037212,9.999873,-7.999854,-6.000055,1.950781
3.2000,0.178395,-0.000535,0.479304,0.999931,-0.003850,0.000559,0.000000,-0.860000,1.260000,-0.560000,0.000000,0.000000,-0.013394,-0.064549,0.058634,-9.999904,7.999896,-5.999890,1.952790
3.2200,0.178594,-0.001730,0.480344,0.999812,0.013777,0.000955,0.000000,-0.861000,1.261000,-0.561000,0.000000,0.000000,-0.003936,-0.018919,0.017188,-9.999364,-7.998709,5.999519,1.953456
3.2400,0.178024,-0.000087,0.478614,0.999838,-0.013742,0.001163,0.000000,-0.862000,1.262000,-0.562000,0.000000,0.000000,-0.010179,-0.049316,0.044819,9.999786,5.057704,-6.000033,1.956478
3.2600,0.178280,-0.000776,0.479452,0.999890,-0.000610,0.003753,0.000000,-0.863000,1.263000,-0.563000,0.000000,0.000000,-0.008451,-0.040855,0.037126,-9.999704,-7.999870,6.000377,1.957499
3.2800,0.178187,-0.000906,0.479720,0.999883,0.002436,0.001964,0.000000,-0.864000,1.264000,-0.564000,0.000000,0.000000,-0.013833,-0.067045,0.060921,-0.105982,7.999962,-5.999942,1.958958
3.3000,0.178494,-0.002021,0.480709,0.999597,0.021086,0.003235,0.000000,-0.865000,1.265000,-0.565000,0.000000,0.000000,-0.007018,-0.033909,0.030817,-9.999620,7.997213,6.000135,1.959623
3.3200,0.178589,-0.002410,0.481120,0.999529,0.024316,0.003524,0.000000,-0.866000,1.266000,-0.566000,0.000000,0.000000,-0.008874,-0.042917,0.039007,-9.999725,7.999989,-2.499753,1.960919
3.3400,0.178483,-0.001349,0.480078,0.999824,0.005089,0.001114,0.000000,-0.867000,1.267000,-0.567000,0.000000,0.000000,-0.008724,-0.042322,0.038473,-9.999718,4.869027,-0.675725,1.963521
3.3600,0.178331,-0.000503,0.479293,0.999797,-0.008578,-0.000626,0.000000,-0.868000,1.268000,-0.568000,0.000000,0.000000,-0.014177,-0.068973,0.062711,-9.999948,8.000002,-2.496014,1.965826
3.3800,0.178030,-0.001001,0.479089,0.999794,-0.000661,0.000370,0.000000,-0.869000,1.269000,-0.569000,0.000000,0.000000,-0.009715,-0.047367,0.043110,-9.999766,2.993739,6.000068,1.967280
3.4000,0.178778,0.000027,0.479781,0.999879,-0.008922,0.004447,0.000000,-0.870000,1.270000,-0.570000,0.000000,0.000000,-0.009392,-0.045679,0.041470,9.999749,-6.089831,-5.999945,1.969258
3.4200,0.179056,-0.001209,0.480208,0.999507,0.021919,0.002681,0.000000,-0.871000,1.271000,-0.571000,0.000000,0.000000,-0.004344,-0.021088,0.019176,-9.999404,8.000231,6.000286,1.970008
3.4400,0.179164,-0.001325,0.480301,0.999673,0.015794,0.009392,0.000000,-0.872000,1.272000,-0.572000,0.000000,0.000000,-0.009534,-0.046335,0.042131,-9.999755,-8.000146,-5.999845,1.971664
3.4600,0.178502,-0.001048,0.479539,0.999879,0.004798,0.002363,0.000000,-0.873000,1.273000,-0.573000,0.000000,0.000000,-0.007391,-0.036120,0.032876,-9.999644,8.000253,3.625812,1.973758
3.4800,0.178571,-0.001351,0.479877,0.999877,0.006120,0.005753,0.000000,-0.874000,1.274000,-0.574000,0.000000,0.000000,-0.012400,-0.060577,0.055122,-9.999867,-7.999853,-6.000030,1.975144
3.5000,0.178455,-0.002088,0.480229,0.999784,0.014420,0.001589,0.000000,-0.875000,1.275000,-0.575000,0.000000,0.000000,-0.005272,-0.025790,0.023486,-9.999490,7.999889,5.999846,1.976269
3.5200,0.178195,-0.001529,0.479505,0.999945,-0.002231,0.003481,0.000000,-0.876000,1.276000,-0.576000,0.000000,0.000000,-0.014238,-0.069884,0.063651,9.999979,-8.000019,-6.000000,1.978503
3.5400,0.178052,-0.001418,0.479507,0.999948,-0.004900,0.002258,0.000000,-0.877000,1.277000,-0.577000,0.000000,0.000000,-0.011799,-0.058028,0.052855,-9.999847,7.997990,4.104768,1.980185
3.5600,0.178417,-0.000987,0.479865,0.999958,-0.006958,0.004248,0.000000,-0.878000,1.278000,-0.578000,0.000000,0.000000,-0.007627,-0.037467,0.034090,9.999658,-7.999751,-5.999995,1.981923
3.5800,0.177762,-0.002339,0.479795,0.999794,0.019300,0.001098,0.000000,-0.879000,1.279000,-0.579000,0.000000,0.000000,-0.004458,-0.021985,0.020047,-9.999418,7.999329,5.999545,1.982884
3.6000,0.177632,-0.001873,0.479513,0.999943,0.000805,0.009865,0.000000,-0.880000,1.280000,-0.580000,0.000000,0.000000,-0.008730,-0.043156,0.039334,9.999797,-7.999860,-6.000129,1.984882
3.6200,0.177038,-0.002139,0.479265,0.999971,0.000954,0.001667,0.000000,-0.881000,1.281000,-0.581000,0.000000,0.000000,-0.007968,-0.039571,0.036107,-9.999681,8.000174,6.001549,1.986452
3.6400,0.177326,-0.001933,0.479698,0.999927,-0.001395,0.003685,0.000000,-0.882000,1.282000,-0.582000,0.000000,0.000000,-0.013412,-0.066547,0.060660,-9.999907,-7.999925,-5.999964,1.988004
3.6600,0.177183,-0.002175,0.479717,0.999926,0.002479,0.000897,0.000000,-0.883000,1.283000,-0.583000,0.000000,0.000000,-0.007261,-0.036108,0.032939,-9.999639,8.000155,6.000541,1.989515
3.6800,0.177498,-0.001886,0.479854,0.999873,0.000228,0.003105,0.000000,-0.884000,1.284000,-0.584000,0.000000,0.000000,-0.013748,-0.068296,0.062249,-9.999901,-7.999961,-5.999969,1.991217
3.7000,0.177539,-0.001948,0.479839,0.999894,0.002678,0.000903,0.000000,-0.885000,1.285000,-0.585000,0.000000,0.000000,-0.008205,-0.040816,0.037222,-9.999693,5.211710,6.000255,1.992858
3.7200,0.178075,-0.000962,0.480110,0.999702,-0.006912,0.002587,0.000000,-0.886000,1.286000,-0.586000,0.000000,0.000000,-0.012003,-0.059629,0.054278,9.999880,-8.000107,-6.000000,1.994735
3.7400,0.177635,-0.001748,0.479727,0.999595,0.016712,0.001391,0.000000,-0.887000,1.287000,-0.587000,0.000000,0.000000,-0.004557,-0.022713,0.020717,-9.999428,7.998291,6.000504,1.996116
3.7600,0.177323,-0.001315,0.479323,0.999565,0.002243,0.005183,0.000000,-0.888000,1.288000,-0.588000,0.000000,0.000000,-0.014167,-0.070861,0.064624,0.912495,-7.999971,-6.000000,1.998000
3.7800,0.176944,-0.001564,0.479404,0.999552,0.002042,0.002968,0.000000,-0.889000,1.289000,-0.589000,0.000000,0.000000,-0.008246,-0.041368,0.037747,-9.999697,8.000145,5.996055,1.999452
3.8000,0.177388,-0.001221,0.479999,0.999356,-0.002724,0.007310,0.000000,-0.890000,1.290000,-0.590000,0.000000,0.000000,-0.013842,-0.069324,0.063165,-10.000001,-7.999959,-6.000000,2.000902
3.8200,0.177281,-0.001451,0.479736,0.999484,0.003853,-0.002128,0.000000,-0.891000,1.291000,-0.591000,0.000000,0.000000,-0.007503,-0.037663,0.034358,-9.999654,7.999611,5.999949,2.002631
3.8400,0.177769,-0.000510,0.479800,0.999305,-0.007365,0.002417,0.000000,-0.892000,1.292000,-0.592000,0.000000,0.000000,-0.011505,-0.057674,0.052526,9.999837,-8.000003,-5.999943,2.004579
3.8600,0.177379,-0.001218,0.479605,0.999282,0.008912,0.001079,0.000000,-0.893000,1.293000,-0.593000,0.000000,0.000000,-0.004793,-0.024099,0.021985,-9.999450,7.986421,5.999754,2.005940
3.8800,0.177425,-0.000815,0.479626,0.999035,-0.001321,0.004463,0.000000,-0.894000,1.294000,-0.594000,0.000000,0.000000,-0.014106,-0.071008,0.064736,-9.999947,-7.999954,-5.999997,2.007547
3.9000,0.177124,-0.001295,0.479600,0.999012,0.003491,0.001388,0.000000,-0.895000,1.295000,-0.595000,0.000000,0.000000,-0.007302,-0.036855,0.033635,-9.999642,7.999708,5.999677,2.008942
3.9200,0.177634,-0.000703,0.480053,0.998658,-0.003927,0.004966,0.000000,-0.896000,1.296000,-0.596000,0.000000,0.000000,-0.013214,-0.066567,0.060651,2.144900,-7.999903,-6.000000,2.010436
3.9400,0.177546,-0.000769,0.479651,0.998719,0.001056,-0.001522,0.000000,-0.897000,1.297000,-0.597000,0.000000,0.000000,-0.008580,-0.043329,0.039526,-9.999713,7.999656,5.999936,2.012246
3.9600,0.177941,0.000242,0.479917,0.998252,-0.007523,-0.001515,0.000000,-0.898000,1.298000,-0.598000,0.000000,0.000000,-0.011541,-0.058238,0.053020,9.999838,-7.999858,-5.999982,2.013912
3.9800,0.177558,-0.000351,0.479580,0.998099,0.015138,0.002170,0.000000,-0.899000,1.299000,-0.599000,0.000000,0.000000,-0.004536,-0.022954,0.020934,-9.999426,-1.386222,6.000054,2.015318
4.0000,0.177061,0.001012,0.478879,0.997975,-0.005202,0.003584,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.012610,-0.064189,0.058484,9.999878,-7.999939,-5.999909,2.017666
4.0200,0.177272,-0.000265,0.480008,0.998037,0.013085,0.005976,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.004235,-0.021482,0.019580,-9.999397,8.000056,6.000096,2.016746
4.0400,0.177176,-0.000330,0.480052,0.997253,-0.000971,0.013131,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.010421,-0.052923,0.048232,-6.756226,-7.999899,-5.999839,2.016061
4.0600,0.176411,-0.000421,0.479554,0.997075,-0.003107,0.000098,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.011922,-0.060815,0.055469,-9.999855,7.999870,-5.999747,2.015975
4.0800,0.176363,-0.000855,0.479788,0.997135,0.002476,-0.001923,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.010403,-0.053031,0.048376,-9.999798,8.005233,4.640992,2.015729
4.1000,0.176439,-0.000871,0.479860,0.997159,0.002251,-0.000884,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.011777,-0.060012,0.054739,-9.999850,-0.299109,0.624567,2.015717
4.1200,0.176482,-0.000795,0.479860,0.997164,0.000949,-0.000103,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.012045,-0.061373,0.055976,-9.999860,-2.058135,0.075491,2.015758
4.1400,0.176469,-0.000754,0.479853,0.997163,0.000367,0.000022,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.011085,-0.056482,0.051513,-9.999825,5.230910,5.999738,2.015776
4.1600,0.176082,0.000596,0.479537,0.996915,-0.009324,0.002864,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.011642,-0.059565,0.054250,9.999846,-7.999825,-5.999869,2.016301
4.1800,0.176015,-0.000698,0.479388,0.997284,0.007143,0.002162,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.006277,-0.032060,0.029262,-9.999575,8.000264,6.000277,2.016061
4.2000,0.177091,-0.000127,0.480367,0.996739,-0.002568,0.010458,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.011119,-0.056453,0.051399,9.999848,-7.999994,-6.000000,2.015595
4.2200,0.177986,-0.000598,0.480379,0.997646,0.014443,0.004063,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.004820,-0.024343,0.022189,-9.999451,8.000444,5.999613,2.016204
4.2400,0.177935,0.000221,0.479215,0.998036,0.000115,-0.000998,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.014234,-0.072025,0.065669,-1.525691,7.999995,5.999994,2.017292
4.2600,0.177941,0.000424,0.479298,0.998054,-0.003172,-0.001122,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.012567,-0.063589,0.057957,-9.999874,0.696407,0.739265,2.017366
4.2800,0.177857,0.000142,0.479318,0.998109,-0.000691,0.000180,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.011539,-0.058402,0.053250,-9.999838,3.804215,1.181532,2.017266
4.3000,0.177883,-0.000172,0.479294,0.998176,0.001235,0.002408,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.011747,-0.059418,0.054195,-9.999846,3.906594,1.684026,2.017193
4.3200,0.178193,0.000241,0.479646,0.998044,-0.004692,0.005098,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.012766,-0.064487,0.058753,-9.999881,8.000023,6.000072,2.017166
4.3400,0.178570,0.001546,0.480356,0.997503,-0.019990,0.007126,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.011869,-0.059922,0.054464,9.999848,7.999964,-5.999968,2.017166
4.3600,0.178634,0.001442,0.480205,0.997814,-0.010334,0.009182,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.012485,-0.063002,0.057303,-10.001412,-7.999935,-3.446942,2.017367
4.3800,0.178080,0.000799,0.479334,0.998084,0.005259,-0.001572,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.009806,-0.049614,0.045204,-9.999770,8.000079,5.986151,2.017559
4.4000,0.178066,0.001610,0.479846,0.997965,-0.004996,-0.001590,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.007924,-0.040124,0.036478,9.999676,-7.999016,-5.999981,2.017618
4.4200,0.177926,0.000881,0.479422,0.998196,0.006553,0.003203,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.006824,-0.034544,0.031473,-9.999608,1.522412,6.000076,2.017641
4.4400,0.178014,0.002373,0.480055,0.997856,-0.013741,0.004748,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.008052,-0.040822,0.037075,9.999683,8.000271,-5.999839,2.017828
4.4600,0.178053,0.003127,0.480576,0.998051,-0.015815,0.008616,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.012340,-0.062597,0.056792,-9.719028,-7.999933,-5.016738,2.018140
4.4800,0.177523,0.002654,0.479609,0.998504,0.002832,-0.001046,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.007843,-0.039890,0.036262,-9.999673,8.000292,6.000157,2.018555
4.5000,0.177432,0.002559,0.479499,0.998530,0.005915,-0.002476,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.011320,-0.057585,0.052348,-9.999831,6.557793,1.566092,2.018578
4.5200,0.177311,0.002588,0.479429,0.998554,0.003519,-0.001124,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.012621,-0.064258,0.058422,-9.999878,5.139488,-5.824128,2.018621
4.5400,0.177986,0.000772,0.480174,0.998833,0.019994,0.003578,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.004688,-0.023693,0.021567,-9.999439,-8.001413,6.000189,2.017886
4.5600,0.177140,0.002472,0.479577,0.998360,-0.024219,0.007011,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.008806,-0.044903,0.040803,9.999725,7.999794,-5.999800,2.018495
4.5800,0.177059,0.003747,0.480521,0.998259,-0.032911,0.017418,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.013202,-0.067395,0.061101,-10.000004,-7.999950,6.000009,2.018780
4.6000,0.176375,0.003473,0.480068,0.998962,-0.018600,0.010329,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.008313,-0.042620,0.038688,-9.671560,7.999851,-6.000017,2.019106
4.6200,0.176265,0.002750,0.479236,0.999133,-0.003337,0.005077,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.009475,-0.048504,0.044101,-9.999759,-8.000168,1.701048,2.019144
4.6400,0.176189,0.002652,0.479392,0.999122,-0.001294,0.004417,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.012569,-0.064415,0.058559,-9.999879,7.999925,-6.000008,2.019018
4.6600,0.176474,0.002412,0.479790,0.999172,0.001358,0.007527,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.010838,-0.055401,0.050352,-9.999815,-7.999844,6.000108,2.018822
4.6800,0.176107,0.002524,0.479698,0.999204,-0.000449,0.001169,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.013888,-0.071216,0.064716,-10.000043,7.999969,-6.000010,2.018889
4.7000,0.176399,0.002194,0.479970,0.999354,0.002590,0.002775,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.008171,-0.041764,0.037963,-9.999694,-7.999774,5.999940,2.018779
4.7200,0.176139,0.003572,0.480237,0.999103,-0.016698,-0.002465,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.008569,-0.043991,0.039888,9.999716,8.000756,-6.000075,2.019132
4.7400,0.176033,0.004434,0.480725,0.999138,-0.021764,0.003400,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.013950,-0.071677,0.064924,-10.000028,-7.999971,5.999958,2.019388
4.7600,0.175964,0.003522,0.479961,0.999417,-0.004303,0.003540,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.008263,-0.042416,0.038514,-9.999700,-7.999741,3.560233,2.019392
4.7800,0.175322,0.003235,0.478981,0.999363,0.000148,0.001005,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.013787,-0.071071,0.064605,-9.999935,7.999957,-5.999984,2.019556
4.8000,0.176070,0.003022,0.479806,0.999312,0.000739,0.013833,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.011562,-0.059253,0.053809,-9.999839,-7.999921,4.928526,2.019197
4.8200,0.176233,0.003024,0.480312,0.999291,0.000354,0.015822,0.000000,-0.900000,1.300000,-0.600000,0.000000,0.000000,-0.011897,-0.060966,0.055338,-9.999855,-7.999919,-0.426785,2.019005
