t_sim,q1,q2,q3,q4,q5,q6,q7,q1_ref,q2_ref,q3_ref,q4_ref,q5_ref,q6_ref,q7_ref,tau1,tau2,tau3,tau4,tau5,tau6,tau7,gripper_cmd,tracking_error,ee_x,ee_y,ee_z
1.4500,0.094067,0.511399,0.011947,-2.309257,-0.548306,2.847401,-1.740288,0.101494,0.497706,0.003631,-2.285878,-0.548488,2.857153,-1.738359,0.101494,0.497706,0.003631,-2.285878,-0.548488,2.857153,-1.738359,0.0400,0.030939,0.5123,0.0677,0.0214
1.4550,0.094697,0.513323,0.011118,-2.308780,-0.549137,2.848419,-1.739425,0.102003,0.499086,0.002969,-2.285439,-0.549219,2.858112,-1.737589,0.102003,0.499086,0.002969,-2.285439,-0.549219,2.858112,-1.737589,0.0400,0.031059,0.5121,0.0677,0.0206
1.4600,0.095316,0.515223,0.010302,-2.308312,-0.549940,2.849402,-1.738591,0.102492,0.500412,0.002333,-2.285016,-0.549921,2.859033,-1.736849,0.102492,0.500412,0.002333,-2.285016,-0.549921,2.859033,-1.736849,0.0400,0.031191,0.5120,0.0676,0.0198
1.4650,0.095924,0.517095,0.009499,-2.307856,-0.550715,2.850350,-1.737788,0.102959,0.501680,0.001724,-2.284612,-0.550593,2.859914,-1.736141,0.102959,0.501680,0.001724,-2.284612,-0.550593,2.859914,-1.736141,0.0400,0.031337,0.5118,0.0676,0.0191
1.4700,0.096520,0.518936,0.008712,-2.307410,-0.551459,2.851260,-1.737016,0.103405,0.502891,0.001143,-2.284227,-0.551234,2.860756,-1.735466,0.103405,0.502891,0.001143,-2.284227,-0.551234,2.860756,-1.735466,0.0400,0.031499,0.5116,0.0675,0.0183
1.4750,0.097104,0.520744,0.007941,-2.306975,-0.552174,2.852132,-1.736275,0.103830,0.504043,0.000591,-2.283860,-0.551844,2.861556,-1.734823,0.103830,0.504043,0.000591,-2.283860,-0.551844,2.861556,-1.734823,0.0400,0.031679,0.5115,0.0675,0.0176
1.4800,0.097674,0.522515,0.007188,-2.306552,-0.552856,2.852964,-1.735568,0.104232,0.505135,0.000067,-2.283512,-0.552423,2.862315,-1.734214,0.104232,0.505135,0.000067,-2.283512,-0.552423,2.862315,-1.734214,0.0400,0.031876,0.5113,0.0674,0.0168
1.4850,0.098194,0.523972,0.006568,-2.306126,-0.553423,2.854378,-1.734932,0.104613,0.506167,-0.000428,-2.283184,-0.552969,2.863031,-1.733638,0.104613,0.506167,-0.000428,-2.283184,-0.552969,2.863031,-1.733638,0.0400,0.031785,0.5111,0.0673,0.0161
1.4900,0.098708,0.525178,0.006035,-2.305718,-0.553938,2.856112,-1.734420,0.104970,0.507137,-0.000894,-2.282875,-0.553483,2.863706,-1.733097,0.104970,0.507137,-0.000894,-2.282875,-0.553483,2.863706,-1.733097,0.0400,0.031530,0.5111,0.0674,0.0156
1.4950,0.099234,0.526185,0.005566,-2.305330,-0.554443,2.857976,-1.734044,0.105306,0.508047,-0.001330,-2.282585,-0.553964,2.864338,-1.732589,0.105306,0.508047,-0.001330,-2.282585,-0.553964,2.864338,-1.732589,0.0400,0.031202,0.5112,0.0676,0.0152
1.5000,0.099774,0.527002,0.005171,-2.304988,-0.554985,2.859845,-1.733842,0.105618,0.508894,-0.001737,-2.282315,-0.554413,2.864927,-1.732116,0.105618,0.508894,-0.001737,-2.282315,-0.554413,2.864927,-1.732116,0.0400,0.030870,0.5114,0.0678,0.0149
1.5050,0.100335,0.527684,0.004828,-2.304662,-0.555568,2.861614,-1.733766,0.105908,0.509681,-0.002114,-2.282064,-0.554830,2.865473,-1.731677,0.105908,0.509681,-0.002114,-2.282064,-0.554830,2.865473,-1.731677,0.0400,0.030558,0.5116,0.0681,0.0148
1.5100,0.100916,0.528270,0.004526,-2.304326,-0.556189,2.863220,-1.733766,0.106175,0.510407,-0.002463,-2.281833,-0.555214,2.865977,-1.731273,0.106175,0.510407,-0.002463,-2.281833,-0.555214,2.865977,-1.731273,0.0400,0.030271,0.5119,0.0685,0.0146
1.5150,0.101510,0.528789,0.004258,-2.303968,-0.556834,2.864626,-1.733797,0.106421,0.511072,-0.002782,-2.281621,-0.555567,2.866439,-1.730901,0.106421,0.511072,-0.002782,-2.281621,-0.555567,2.866439,-1.730901,0.0400,0.030004,0.5121,0.0688,0.0146
1.5200,0.102112,0.529260,0.004020,-2.303580,-0.557485,2.865820,-1.733823,0.106644,0.511678,-0.003072,-2.281429,-0.555887,2.866860,-1.730563,0.106644,0.511678,-0.003072,-2.281429,-0.555887,2.866860,-1.730563,0.0400,0.029748,0.5123,0.0692,0.0145
1.5250,0.102717,0.529695,0.003810,-2.303161,-0.558125,2.866802,-1.733814,0.106846,0.512226,-0.003335,-2.281254,-0.556177,2.867241,-1.730258,0.106846,0.512226,-0.003335,-2.281254,-0.556177,2.867241,-1.730258,0.0400,0.029492,0.5125,0.0695,0.0145
1.5300,0.103317,0.530102,0.003623,-2.302712,-0.558734,2.867583,-1.733753,0.107027,0.512716,-0.003571,-2.281098,-0.556437,2.867582,-1.729984,0.107027,0.512716,-0.003571,-2.281098,-0.556437,2.867582,-1.729984,0.0400,0.029231,0.5127,0.0698,0.0145
1.5350,0.103911,0.530506,0.003446,-2.302219,-0.559284,2.868185,-1.733604,0.107187,0.513152,-0.003780,-2.280959,-0.556668,2.867884,-1.729741,0.107187,0.513152,-0.003780,-2.280959,-0.556668,2.867884,-1.729741,0.0400,0.028947,0.5130,0.0702,0.0144
1.5400,0.104490,0.530903,0.003283,-2.301696,-0.559763,2.868629,-1.733373,0.107328,0.513534,-0.003963,-2.280838,-0.556870,2.868150,-1.729528,0.107328,0.513534,-0.003963,-2.280838,-0.556870,2.868150,-1.729528,0.0400,0.028648,0.5132,0.0705,0.0144
1.5450,0.105050,0.531288,0.003132,-2.301157,-0.560162,2.868939,-1.733072,0.107450,0.513864,-0.004121,-2.280732,-0.557045,2.868379,-1.729343,0.107450,0.513864,-0.004121,-2.280732,-0.557045,2.868379,-1.729343,0.0400,0.028339,0.5133,0.0707,0.0144
1.5500,0.105587,0.531662,0.002994,-2.300613,-0.560474,2.869141,-1.732715,0.107554,0.514146,-0.004257,-2.280642,-0.557195,2.868575,-1.729186,0.107554,0.514146,-0.004257,-2.280642,-0.557195,2.868575,-1.729186,0.0400,0.028028,0.5135,0.0710,0.0144
1.5550,0.106098,0.532021,0.002866,-2.300071,-0.560700,2.869259,-1.732320,0.107641,0.514382,-0.004370,-2.280567,-0.557320,2.868739,-1.729054,0.107641,0.514382,-0.004370,-2.280567,-0.557320,2.868739,-1.729054,0.0400,0.027724,0.5137,0.0712,0.0144
1.5600,0.106583,0.532366,0.002747,-2.299538,-0.560841,2.869314,-1.731904,0.107712,0.514576,-0.004463,-2.280506,-0.557422,2.868874,-1.728947,0.107712,0.514576,-0.004463,-2.280506,-0.557422,2.868874,-1.728947,0.0400,0.027434,0.5139,0.0715,0.0143
1.5650,0.107038,0.532695,0.002634,-2.299020,-0.560904,2.869326,-1.731487,0.107768,0.514729,-0.004536,-2.280457,-0.557503,2.868980,-1.728861,0.107768,0.514729,-0.004536,-2.280457,-0.557503,2.868980,-1.728861,0.0400,0.027164,0.5140,0.0717,0.0143
1.5700,0.107464,0.533008,0.002527,-2.298519,-0.560897,2.869312,-1.731083,0.107812,0.514847,-0.004593,-2.280419,-0.557566,2.869063,-1.728795,0.107812,0.514847,-0.004593,-2.280419,-0.557566,2.869063,-1.728795,0.0400,0.026919,0.5142,0.0719,0.0143
1.5750,0.107860,0.533305,0.002423,-2.298039,-0.560829,2.869284,-1.730708,0.107844,0.514934,-0.004635,-2.280392,-0.557612,2.869123,-1.728747,0.107844,0.514934,-0.004635,-2.280392,-0.557612,2.869123,-1.728747,0.0400,0.026702,0.5144,0.0720,0.0143
1.5800,0.108224,0.533587,0.002321,-2.297581,-0.560712,2.869253,-1.730372,0.107866,0.514993,-0.004663,-2.280373,-0.557643,2.869164,-1.728714,0.107866,0.514993,-0.004663,-2.280373,-0.557643,2.869164,-1.728714,0.0400,0.026513,0.5145,0.0722,0.0142
1.5850,0.108557,0.533854,0.002221,-2.297145,-0.560558,2.869226,-1.730083,0.107879,0.515030,-0.004681,-2.280361,-0.557662,2.869189,-1.728693,0.107879,0.515030,-0.004681,-2.280361,-0.557662,2.869189,-1.728693,0.0400,0.026353,0.5146,0.0723,0.0142
1.5900,0.108859,0.534105,0.002121,-2.296733,-0.560376,2.869209,-1.729846,0.107886,0.515049,-0.004690,-2.280355,-0.557673,2.869202,-1.728683,0.107886,0.515049,-0.004690,-2.280355,-0.557673,2.869202,-1.728683,0.0400,0.026218,0.5148,0.0725,0.0142
1.5950,0.109131,0.534341,0.002020,-2.296343,-0.560179,2.869205,-1.729663,0.107889,0.515056,-0.004693,-2.280353,-0.557676,2.869207,-1.728679,0.107889,0.515056,-0.004693,-2.280353,-0.557676,2.869207,-1.728679,0.0400,0.026105,0.5149,0.0726,0.0142
1.6000,0.109373,0.534562,0.001918,-2.295976,-0.559976,2.869215,-1.729530,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0400,0.026009,0.5150,0.0727,0.0142
1.6050,0.109587,0.534770,0.001814,-2.295629,-0.559776,2.869239,-1.729446,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0400,0.025927,0.5152,0.0727,0.0142
1.6100,0.109774,0.534963,0.001707,-2.295303,-0.559586,2.869276,-1.729404,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0400,0.025855,0.5153,0.0728,0.0142
1.6150,0.109935,0.535143,0.001597,-2.294996,-0.559413,2.869326,-1.729395,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0400,0.025792,0.5154,0.0728,0.0142
1.6200,0.110072,0.535311,0.001484,-2.294707,-0.559260,2.869386,-1.729414,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0400,0.025735,0.5155,0.0729,0.0142
1.6250,0.110187,0.535467,0.001367,-2.294435,-0.559130,2.869454,-1.729451,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0400,0.025684,0.5156,0.0729,0.0142
1.6300,0.110281,0.535612,0.001248,-2.294178,-0.559025,2.869529,-1.729498,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0400,0.025637,0.5157,0.0729,0.0142
1.6350,0.110357,0.535745,0.001125,-2.293936,-0.558944,2.869607,-1.729550,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0400,0.025593,0.5159,0.0729,0.0142
1.6400,0.110416,0.535869,0.001001,-2.293708,-0.558886,2.869688,-1.729599,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0400,0.025551,0.5160,0.0729,0.0142
1.6450,0.110459,0.535983,0.000874,-2.293492,-0.558848,2.869769,-1.729641,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0399,0.025510,0.5161,0.0729,0.0142
1.6500,0.110489,0.536088,0.000746,-2.293289,-0.558827,2.869849,-1.729674,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0399,0.025470,0.5162,0.0728,0.0142
1.6550,0.110506,0.536185,0.000617,-2.293096,-0.558819,2.869926,-1.729694,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0399,0.025430,0.5163,0.0728,0.0142
1.6600,0.110512,0.536273,0.000488,-2.292914,-0.558822,2.870000,-1.729700,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0399,0.025390,0.5164,0.0727,0.0142
1.6650,0.110508,0.536355,0.000360,-2.292742,-0.558830,2.870070,-1.729693,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0398,0.025349,0.5165,0.0727,0.0142
1.6700,0.110497,0.536430,0.000232,-2.292579,-0.558841,2.870135,-1.729674,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0398,0.025309,0.5166,0.0726,0.0142
1.6750,0.110478,0.536498,0.000105,-2.292424,-0.558852,2.870195,-1.729644,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0397,0.025268,0.5166,0.0726,0.0143
1.6800,0.110453,0.536562,-0.000019,-2.292277,-0.558859,2.870250,-1.729604,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0397,0.025227,0.5167,0.0725,0.0143
1.6850,0.110424,0.536620,-0.000142,-2.292137,-0.558862,2.870300,-1.729558,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0396,0.025186,0.5168,0.0724,0.0143
1.6900,0.110390,0.536674,-0.000262,-2.292004,-0.558858,2.870346,-1.729507,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0395,0.025146,0.5169,0.0723,0.0143
1.6950,0.110353,0.536724,-0.000379,-2.291877,-0.558847,2.870389,-1.729454,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0395,0.025106,0.5170,0.0723,0.0143
1.7000,0.110313,0.536770,-0.000493,-2.291756,-0.558829,2.870428,-1.729399,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0394,0.025067,0.5170,0.0722,0.0143
1.7050,0.110272,0.536814,-0.000603,-2.291640,-0.558803,2.870464,-1.729347,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0393,0.025029,0.5171,0.0721,0.0143
1.7100,0.110229,0.536855,-0.000711,-2.291529,-0.558771,2.870499,-1.729296,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0392,0.024993,0.5172,0.0720,0.0143
1.7150,0.110185,0.536894,-0.000814,-2.291422,-0.558733,2.870532,-1.729249,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0391,0.024958,0.5172,0.0719,0.0144
1.7200,0.110141,0.536931,-0.000914,-2.291319,-0.558691,2.870564,-1.729206,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0390,0.024925,0.5173,0.0719,0.0144
1.7250,0.110097,0.536967,-0.001010,-2.291220,-0.558646,2.870596,-1.729168,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0388,0.024894,0.5174,0.0718,0.0144
1.7300,0.110053,0.537002,-0.001103,-2.291124,-0.558599,2.870628,-1.729133,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0387,0.024865,0.5174,0.0717,0.0144
1.7350,0.110010,0.537035,-0.001191,-2.291031,-0.558551,2.870660,-1.729103,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0386,0.024838,0.5175,0.0717,0.0144
1.7400,0.109968,0.537069,-0.001275,-2.290942,-0.558505,2.870693,-1.729077,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0384,0.024813,0.5175,0.0716,0.0144
1.7450,0.109927,0.537101,-0.001355,-2.290855,-0.558459,2.870727,-1.729053,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0383,0.024791,0.5176,0.0715,0.0144
1.7500,0.109887,0.537134,-0.001431,-2.290770,-0.558417,2.870762,-1.729032,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0381,0.024772,0.5176,0.0715,0.0144
1.7550,0.109849,0.537166,-0.001504,-2.290688,-0.558378,2.870798,-1.729013,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0379,0.024754,0.5177,0.0714,0.0145
1.7600,0.109813,0.537198,-0.001571,-2.290608,-0.558342,2.870836,-1.728994,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0377,0.024740,0.5177,0.0713,0.0145
1.7650,0.109778,0.537230,-0.001635,-2.290530,-0.558310,2.870874,-1.728976,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0375,0.024727,0.5178,0.0713,0.0145
1.7700,0.109745,0.537263,-0.001695,-2.290455,-0.558282,2.870914,-1.728958,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0373,0.024717,0.5178,0.0712,0.0145
1.7750,0.109715,0.537295,-0.001751,-2.290381,-0.558258,2.870954,-1.728940,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0371,0.024709,0.5179,0.0712,0.0145
1.7800,0.109686,0.537328,-0.001802,-2.290309,-0.558237,2.870995,-1.728921,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0369,0.024704,0.5179,0.0712,0.0145
1.7850,0.109660,0.537361,-0.001850,-2.290239,-0.558219,2.871037,-1.728901,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0367,0.024701,0.5180,0.0711,0.0145
1.7900,0.109636,0.537394,-0.001893,-2.290171,-0.558204,2.871079,-1.728880,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0365,0.024699,0.5180,0.0711,0.0145
1.7950,0.109615,0.537428,-0.001933,-2.290105,-0.558191,2.871121,-1.728858,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0362,0.024700,0.5180,0.0711,0.0145
1.8000,0.109595,0.537461,-0.001969,-2.290040,-0.558180,2.871164,-1.728835,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0360,0.024703,0.5181,0.0710,0.0145
1.8050,0.109578,0.537496,-0.002000,-2.289977,-0.558170,2.871206,-1.728812,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0357,0.024708,0.5181,0.0710,0.0145
1.8100,0.109564,0.537530,-0.002028,-2.289916,-0.558160,2.871249,-1.728788,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0354,0.024715,0.5181,0.0710,0.0145
1.8150,0.109551,0.537565,-0.002053,-2.289856,-0.558151,2.871291,-1.728763,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0352,0.024723,0.5182,0.0710,0.0145
1.8200,0.109541,0.537600,-0.002073,-2.289798,-0.558142,2.871333,-1.728738,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0349,0.024733,0.5182,0.0710,0.0145
1.8250,0.109533,0.537636,-0.002090,-2.289741,-0.558133,2.871374,-1.728714,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0346,0.024745,0.5182,0.0709,0.0145
1.8300,0.109528,0.537671,-0.002104,-2.289686,-0.558124,2.871416,-1.728689,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0343,0.024759,0.5183,0.0709,0.0145
1.8350,0.109524,0.537708,-0.002114,-2.289632,-0.558114,2.871456,-1.728665,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0340,0.024774,0.5183,0.0709,0.0145
1.8400,0.109523,0.537744,-0.002121,-2.289580,-0.558103,2.871497,-1.728642,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0336,0.024790,0.5183,0.0709,0.0145
1.8450,0.109523,0.537781,-0.002125,-2.289529,-0.558092,2.871536,-1.728619,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0333,0.024808,0.5183,0.0709,0.0145
1.8500,0.109526,0.537818,-0.002126,-2.289480,-0.558081,2.871576,-1.728597,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0330,0.024828,0.5184,0.0709,0.0145
1.8550,0.109530,0.537855,-0.002124,-2.289431,-0.558070,2.871615,-1.728575,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0326,0.024848,0.5184,0.0709,0.0145
1.8600,0.109537,0.537893,-0.002119,-2.289385,-0.558059,2.871653,-1.728555,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0323,0.024870,0.5184,0.0710,0.0145
1.8650,0.109545,0.537931,-0.002112,-2.289339,-0.558047,2.871692,-1.728535,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0319,0.024894,0.5184,0.0710,0.0145
1.8700,0.109555,0.537969,-0.002101,-2.289295,-0.558036,2.871730,-1.728515,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0316,0.024918,0.5184,0.0710,0.0145
1.8750,0.109566,0.538007,-0.002088,-2.289252,-0.558026,2.871767,-1.728497,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0312,0.024944,0.5185,0.0710,0.0145
1.8800,0.109580,0.538046,-0.002073,-2.289210,-0.558016,2.871805,-1.728478,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0308,0.024971,0.5185,0.0710,0.0145
1.8850,0.109594,0.538085,-0.002056,-2.289170,-0.558006,2.871842,-1.728461,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0304,0.025000,0.5185,0.0710,0.0145
1.8900,0.109611,0.538124,-0.002036,-2.289131,-0.557998,2.871879,-1.728444,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.107889,0.515057,-0.004694,-2.280352,-0.557677,2.869208,-1.728678,0.0301,0.025029,0.5185,0.0711,0.0145
